Amenity Type,Name,Latitude,Longitude
bar,Unknown,12.4155993,75.7377459
bar,MSIL,12.4240020,75.7359226
bar,East End,12.4176921,75.7449291
bar,Unknown,12.4408022,75.7168766
bar,Unknown,17.5348255,78.4889022
bar,The Island,12.9752200,77.6471466
bar,Unknown,26.6973962,77.8867738
bar,Salsa Bar,27.7353383,85.3162267
bar,Embassy,12.3049803,76.6438454
bar,The Village,18.4771220,73.8950700
bar,Unknown,17.4220890,78.3825960
bar,The Forresta Kitchen & Bar,26.9224909,75.7923423
bar,The Island,12.9421287,77.6977454
bar,Tripti Bar,28.5486023,77.1278858
bar,Bnr Bar,12.9683042,77.5846472
bar,Archit Bar & Restaurant,19.4236400,72.8084107
bar,Unknown,12.9848913,80.1873641
bar,Epid,28.5543725,77.1945330
bar,mohini bar,28.6332767,77.2238762
bar,sam ,28.6825094,77.2631292
bar,Akshaya Bar & Restorent,13.6064015,74.8601802
bar,Kadamba Bar,12.9216283,77.5701608
bar,Blue Frog,28.5271355,77.1857585
bar,Unknown,15.2442567,73.9229181
bar,Dimple Wines,17.4027325,78.4609035
bar,Mars,28.6341141,77.3702984
bar,barrique,28.4966352,77.0930125
bar,Shiva Bar and Restaurant,13.0722711,77.5562439
bar,Sindhu Bar and Restaurant,13.0689767,77.5581507
bar,Naidu Bar and Restaurant,13.0598353,77.5776438
bar,Ranganatha Bar and Restaurant,13.0600947,77.5766579
bar,Nethravathi Bar and Restaurant,13.0717094,77.5678536
bar,Sri Manjunatha Wines,13.0725801,77.5672904
bar,Raksha Bar and Restaurant,13.0862742,77.5554523
bar,Goara,15.6290322,73.7267270
bar,Blue Waves,15.6348104,73.7220975
bar,BoraBora Goa,15.6281075,73.7282156
bar,Golden Goa,15.6541326,73.7160277
bar,'Diyeng' Rice Beer.,22.2577887,85.8086516
bar,Palash Bar,23.3502890,85.3262418
bar,Gaon,23.3602446,85.3573797
bar,RPM,28.5575936,77.1641580
bar,theka daru,30.5551915,75.6659802
bar,Unknown,14.4510136,75.9036418
bar,Priya Bar and Restaurant,12.9564625,78.2714800
bar,Hotel Prashanth Bar & Restaurant,12.6606027,75.6085405
bar,Rotary Club,13.6364825,74.6875511
bar,New Priya Bar & Restaurant,12.9736839,77.5304612
bar,Skipper Bar & REstaurant,12.9787148,77.5743399
bar,Durga Bar & Restaurant,12.9786625,77.5739751
bar,Chang Bar & Restaurant,12.9610189,77.5268678
bar,Happy Buddha Café,30.1269466,78.3260961
bar,Bramhand Bar,21.1118101,79.1041176
bar,Meera family juice bar,24.5811619,73.6805883
bar,Tony's Shack,15.4983490,73.7672243
bar,Yacht,19.0548533,72.8255119
bar,Sams,15.1572174,73.9454405
bar,Vernon's Beach Shack,15.1570476,73.9455064
bar,Pearl's café,15.1569683,73.9455353
bar,4 Seasons Bar & Restaurant,14.4593177,75.9315867
bar,The Viceroy Club,15.1755609,73.9480329
bar,Tide Exotica,15.0071411,74.0266501
bar,Lakshman Palace,15.3322266,74.7750170
bar,Juice & Ice Cream,15.6669478,73.7220622
bar,Helenas Bar,15.5118683,73.7691810
bar,The Mango Tree,15.5994314,73.7406223
bar,Sportman's Bar,15.5386991,73.7641236
bar,Rutuja bear bar,20.1233076,72.9149023
bar,crazy dance bar,27.6719594,85.3152496
bar,Ishwar restorant &bar,19.9389558,72.9347299
bar,Raj beer Shop,19.9420218,72.9360908
bar,Parikshit beer Shop,19.9418025,72.9347470
bar,Suraj beer Shop,19.9396265,72.9346638
bar,RAMU SHETH (Bear Bar),20.0743304,72.8566251
bar,shital bar,20.1201554,72.9255963
bar,Royal INN Bar&Restorant,20.1301610,73.0659558
bar,balaji wines,17.4580001,79.2594384
bar,RR WINES,18.7626521,79.4726204
bar,Aishwarya Bar & Restaurant,17.5118731,78.4479697
bar,Shreeman Hotel,18.5104170,73.8166493
bar,Hotel Khybar,18.5177814,73.8436294
bar,Budget Bar,17.4420157,78.4852905
bar,Piccolo Bar,15.3623936,75.1264269
bar,Sitara Bar & Restaurant,14.4682937,75.9133251
bar,wine shop,23.3788266,85.3239575
bar,dumuduma bar,20.2428144,85.7861129
bar,Liquor Paradise,12.9092276,77.5630344
bar,SIPPY BAR,27.1420840,78.0088076
bar,Unknown,27.1745594,78.0080947
bar,TOMAR DAIRY,27.1889754,77.9625593
bar,bear bar,27.2052130,78.2395843
bar,Wine Baron,12.9296028,77.5628234
bar,Kavya Bar,15.1490409,76.8965428
bar,Vaishali Bar,15.1443966,76.9266640
bar,Abhashree Bar,21.9022832,77.9077438
bar,smart  bar,30.5142186,75.6097695
bar,Unknown,17.3969498,78.5600202
bar,Giri,12.3105013,76.6580399
bar,king bar,19.0543924,72.9158261
bar,CCD,19.0597908,72.9091003
bar,hanuman bar,19.0594944,72.9132554
bar,Unknown,26.6447106,74.4159636
bar,New Ashwini Bar and Restaurant,12.2956580,76.6153036
bar,Happy Banana Juice Centre,15.6393067,73.7240129
bar,Khaana Dhaana,15.6366165,73.7265432
bar,jaiswal bierbar chitegaon,19.7629191,75.2894364
bar,bar,19.8420128,75.2214223
bar,Camilo's Bar & Restaurant,15.4670039,73.8071634
bar,Mumbai Fun In,19.1025973,72.8253422
bar,The Gem Bar,28.6415015,77.2160786
bar,Unknown,15.6029644,73.7909555
bar,Happy Bar and General Stores,15.5912098,73.7718152
bar,Aniket,15.5863398,73.7565454
bar,Unknown,15.5807955,73.7474365
bar,Darshan Bar,12.9549596,77.6532881
bar,Unknown,19.0721110,72.8393396
bar,Unique Bar,27.7144440,85.3122611
bar,Unknown,27.6960033,84.4433641
bar,vidi bar,19.0231247,73.1092290
bar,Lawns Way Bar,12.9803467,74.8186874
bar,Sunil Bar & Restaurant,12.9648151,74.8024597
bar,Skyye,12.9715333,77.5963921
bar,Aishwarya Bar N Restaurant,12.9741726,77.6357187
bar,Balaji bar and restaurant,17.7184962,79.1644545
bar,Sri Nanjundeshwara bar and restaurant,12.9112404,77.6001886
bar,Café des arts,27.7165420,85.3124623
bar,manahari coldstore,27.5396573,84.8072093
bar,Babu cold store,27.5406285,84.8093555
biergarten,Bar and Restaurant,12.8708434,77.6556881
biergarten,English Wine and Beer Shop,28.9217362,77.1063530
biergarten,Good chicken centre,30.9256820,74.6132200
biergarten,juice corner,30.9391557,74.6234031
biergarten,Rinku Juice centre,30.9389600,74.6233653
biergarten,Unknown,14.1998510,79.8756943
biergarten,Batuk bhairav khaja ghar,27.6627750,85.3294325
biergarten,Pokhrel Wine and Liquor Shop,28.2103863,83.9584613
biergarten,Asmita drug House,28.0634955,81.6219592
biergarten,Sakura Apiary & Honey Product,28.1516092,84.0289280
biergarten,Tender coconut,15.6876838,73.7049556
biergarten,Habiba Cycle,23.7180057,90.4070771
ice_cream,Naturals,19.0550034,72.8266664
ice_cream,Baskin-Robbins,12.8496608,77.6638059
ice_cream,Hangyo Icecream,12.9995673,77.5993940
ice_cream,Baskin-Robbins,13.0039957,77.5834595
ice_cream,Shake Sahab,28.6348833,77.2221046
ice_cream,Naturals,13.0067267,77.5641398
ice_cream,Corner House,12.9701103,77.6373408
ice_cream,Baskin-Robbins,12.9209269,77.6514784
ice_cream,Baskin-Robbins,13.0290328,77.5708477
ice_cream,Corner House,12.9360490,77.6150661
ice_cream,Baskin-Robbins,12.9377879,77.6263171
ice_cream,Baskin-Robbins,13.0996082,77.5889404
ice_cream,Nature's Basket,12.9782610,77.6431384
ice_cream,Hangyo Ice Creams,13.3402616,74.7481041
ice_cream,Corner House,12.9728510,77.5999908
ice_cream,Baskin Robins,19.0713325,72.8240860
ice_cream,Corner House,12.9173594,77.5931667
ice_cream,Nature's Basket,19.1064212,72.8262287
ice_cream,Baskin-Robbins,13.0219568,77.6398654
ice_cream,Naturals,12.9714650,77.6008347
ice_cream,Unknown,27.6738032,85.3727387
ice_cream,Corner House,12.9884699,77.5769743
ice_cream,Dessertz,12.9885163,77.5771989
ice_cream,Baskin-Robbins,27.7181892,85.3192108
ice_cream,Baskin-Robbins,27.7105020,85.3176593
ice_cream,Nature's Basket,19.2123321,72.8728884
ice_cream,Sri Krishna Ice Cream,13.8638438,74.8137148
ice_cream,Baskin-Robbins,13.0074329,77.5641350
ice_cream,Polar Bear,12.9914936,77.5386990
ice_cream,Naturals,18.5231678,73.8475945
ice_cream,Cream and Fudge Factory,23.7476925,90.3705704
ice_cream,Baskin-Robbins,12.9928014,77.6614935
ice_cream,Arun Ice Cream,12.9894445,77.5379861
ice_cream,Amul Ice Cream,12.9893282,77.5379751
ice_cream,Corner House,13.0049443,77.6171173
ice_cream,Ibaco,12.9676509,77.6065580
ice_cream,Naturals Icecream - Kothrud,18.5023920,73.8157895
ice_cream,Unknown,13.8452696,75.6925398
ice_cream,Sujata Mastani,18.5117375,73.8520533
ice_cream,Ibaco,12.9251387,80.2304440
ice_cream,Unknown,26.7230895,88.1724549
ice_cream,Chaman Ice Cream,31.5622749,74.3200174
ice_cream,Naturals,12.8922730,77.5982637
ice_cream,Baskin-Robbins,12.9007262,77.5859519
